candidate_id,name_a_id,name_a_type,name_a,name_b_id,name_b_type,name_b,comparison_mode,jaro_winkler,levenshtein_distance,edit_similarity,soundex_a,soundex_b,soundex_similarity,filipino_jaro_winkler,candidate_reasons,algorithmic_priority,candidate_nature,review_classification,classification_basis,verification_status
LASA_4707dd9b91276da42a15,GENERIC:FORM_7c8489a895941c0cc1c3,generic,Montelukast Sodium,GENERIC:FORM_f8b08ac9ac20142a8c02,generic,Montelukast(as sodium),generic_generic,0.978947,2,0.894737,M534,M534,1.0,0.978947,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_b1951a07668ba11687b7,GENERIC:FORM_dfef1b98e45ed17a29c2,generic,Pravastatin (as Sodium),GENERIC:FORM_12cb783722c5261b2472,generic,Pravastatin Sodium,generic_generic,0.978947,2,0.894737,P612,P612,1.0,0.978947,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4c3c363577c3d4e8c11c,GENERIC:FORM_56895fcc7e5ee2385aea,generic,Rabeprazole (As Sodium),GENERIC:FORM_119f5de31f4bbca887da,generic,Rabeprazole Sodium,generic_generic,0.978947,2,0.894737,R116,R116,1.0,0.978947,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_f267e8e39344b241f764,GENERIC:FORM_535345dbdb061e33b07e,generic,Salbutamol (as suifate),GENERIC:FORM_f1b9685a8e83089f9501,generic,Salbutamol(as Sulfate),generic_generic,0.978947,1,0.947368,S413,S413,1.0,0.956725,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d42d4c6d95c4695af910,GENERIC:FORM_c7787b3d12c984d79c98,generic,Sildenadil (As Citrate),GENERIC:FORM_010e0af170d7af83bf0d,generic,Sildenafil (as citrate),generic_generic,0.978947,1,0.947368,S435,S435,1.0,0.978947,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_a95a4c162753891e3524,GENERIC:FORM_78c1b55249d2aa78b603,generic,Sorafenib (as tosilate),GENERIC:FORM_b3c649eab43bc0e10b14,generic,Sorafenib (as Tosylate),generic_generic,0.978947,1,0.947368,S615,S615,1.0,0.956725,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_4309c47381b8bda1e137,GENERIC:FORM_f74b562e0980cbbdc432,generic,5% Dextrose in 0.3% Sodium Chloride,GENERIC:FORM_ab71b7e5eeecda329557,generic,5% Dextrose in 0.45% Sodium Chloride,generic_generic,0.978307,2,0.928571,D236,D236,1.0,0.978307,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_827c4b05db9a568e7f3e,GENERIC:FORM_ab71b7e5eeecda329557,generic,5% Dextrose in 0.45% Sodium Chloride,GENERIC:FORM_3d525489d55b88834795,generic,5% Dextrose In 0.9% Sodium Chloride,generic_generic,0.978307,2,0.928571,D236,D236,1.0,0.978307,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_a5ae095f1160dff73feb,GENERIC:FORM_6a40af4bda52490741a3,generic,Calcium Polystyrene Sulfonate,GENERIC:FORM_7e674fc2a715d83f0aa9,generic,Calcium Polystyrene Sulphonate,generic_generic,0.978307,2,0.928571,C425,C425,1.0,1.0,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c20614963461846a5de1,GENERIC:FORM_249c8b65538c7d8b527d,generic,Sultamicillin (as Tosilate Dihydrate),GENERIC:FORM_b3d1c61688fe88cd55ec,generic,Sultamicillin (as tosylate dihydrate),generic_generic,0.977823,1,0.96875,S435,S435,1.0,0.968145,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c93f7ffc729214200888,GENERIC:FORM_e3f448c919707ad23efe,generic,Ampicillin (As Sodium),GENERIC:FORM_02c60fb5530cf3371988,generic,Ampicillin Sodium,generic_generic,0.977778,2,0.888889,A512,A512,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_802ca5ef1d10c32fe6b9,GENERIC:FORM_307eb82416ec1bee655c,generic,Atracurium Besilate,GENERIC:FORM_64b3244a14b94ef2a12f,generic,Atracurium Besylate,generic_generic,0.977778,1,0.944444,A362,A362,1.0,0.954248,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_62ceec0a193a29e13a8e,GENERIC:FORM_ff3d229def8871e13a62,generic,Cefotaxime As Sodium,GENERIC:FORM_eee8258655b5c3e55aae,generic,Cefotaxime sodium,generic_generic,0.977778,2,0.888889,C132,C132,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_13e138718663737e062c,GENERIC:FORM_8a72dcfcca5121f85c99,generic,Cefuroxime (as axetll),GENERIC:FORM_137e5b24943ef62575e6,generic,Cefuroxime(As Axetil),generic_generic,0.977778,1,0.944444,C162,C162,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_bd543bb4c04c64f36797,GENERIC:FORM_defa38de037cd704ff09,generic,Cefuroxime As Sodium,GENERIC:FORM_152394786377b1dbedde,generic,Cefuroxime Sodium,generic_generic,0.977778,2,0.888889,C162,C162,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_b417706d4392d31bc1f8,GENERIC:FORM_1d01128785e48bcb1faa,generic,Cefuroxime Axetil,GENERIC:FORM_137e5b24943ef62575e6,generic,Cefuroxime(As Axetil),generic_generic,0.977778,2,0.888889,C162,C162,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_f74ff687f18d5a0c7b70,GENERIC:FORM_137e5b24943ef62575e6,generic,Cefuroxime(As Axetil),GENERIC:FORM_fa6997c829d95eabcbdb,generic,Cefuroxine (as axetil),generic_generic,0.977778,1,0.944444,C162,C162,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c679a5ce3676bf7ee1f9,GENERIC:FORM_137e5b24943ef62575e6,generic,Cefuroxime(As Axetil),GENERIC:FORM_9b21d1c674a9d54ce3bc,generic,Cefuruxime (as axetil),generic_generic,0.977778,1,0.944444,C162,C162,1.0,1.0,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_fdc453d8dbce6a3ea886,GENERIC:FORM_4eb925482fd3b568b2a5,generic,Citicoline (as sodium),GENERIC:FORM_bdaee3b0577708cb2c8c,generic,Citicoline Sodium,generic_generic,0.977778,2,0.888889,C324,C324,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_5aa74537d3b4752fc663,GENERIC:FORM_29d1d6d7e80c42bef074,generic,Diclofenac (as Sodium),GENERIC:FORM_36b9451985ae5023582b,generic,Diclofenac Sodium,generic_generic,0.977778,2,0.888889,D241,D241,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_2e710e28cef8e03be780,GENERIC:FORM_994a55d09d6026a8622d,generic,Enoxaparin (as sodium),GENERIC:FORM_7cacd2fee52594d2c2eb,generic,Enoxaparin Sodium,generic_generic,0.977778,2,0.888889,E521,E521,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_96f1091a3d0d6f04499d,GENERIC:FORM_5f991cf11c2c50187e89,generic,Flourouracil,GENERIC:FORM_9095bd0841212631ef8d,generic,Fluorouracil,generic_generic,0.977778,2,0.833333,F466,F466,1.0,1.0,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_3ba171ac224a5e83321f,GENERIC:FORM_c46ea58317a83209f09c,generic,Imatinib (as Mesilate),GENERIC:FORM_81e0262811554a408668,generic,Imatinib (As Mesylate),generic_generic,0.977778,1,0.944444,I535,I535,1.0,0.954248,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_946d4244806dc3ea1ef0,GENERIC:FORM_6c699a70b8d53e2e04df,generic,Micafungin (as sodium),GENERIC:FORM_6d869d421433d221f7bf,generic,Micafungin Sodium,generic_generic,0.977778,2,0.888889,M215,M215,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_0bb843247c834bb241b6,GENERIC:FORM_d45ae46105f6e87503a4,generic,Omeprazole (as sodium,GENERIC:FORM_8eba038bd1cc1434682c,generic,Omeprazole Sodium,generic_generic,0.977778,2,0.888889,O516,O516,1.0,0.977778,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d9e780e26ff5470be397,GENERIC:FORM_8699d9cc042aac7a1555,generic,Silver Sulfadiazine,GENERIC:FORM_96d7ac4c667f5048519d,generic,Silver Sulfadiazone,generic_generic,0.977778,1,0.944444,S416,S416,1.0,0.966013,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_5f4db4141a6a69f53a0b,GENERIC:FORM_0cae31ae5134aab86d3f,generic,Betamethasone (as dipropionate) + Clotrimazole + Gentamicin (as sulfate),GENERIC:FORM_d6bb8f40bf3aa8cbced9,generic,Betamethasone (as diproprionate) + Clotrimazole + Gentamicin (as sulfate),generic_generic,0.977645,1,0.983051,B353,B353,1.0,0.977253,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_83cea2179fba8bda9024,GENERIC:FORM_ab30a1f47c253d94d190,generic,Betamethasone (as dipropionate) + Clotrimazole Gentamicin (as sulfate).,GENERIC:FORM_d6bb8f40bf3aa8cbced9,generic,Betamethasone (as diproprionate) + Clotrimazole + Gentamicin (as sulfate),generic_generic,0.977645,1,0.983051,B353,B353,1.0,0.977253,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_726427d22096a96441dc,GENERIC:FORM_ac95355bf1bd51b4639a,generic,Salbutamol (as Sulfate) + Bromehexine Hydrochloride + Guaifenesin,GENERIC:FORM_7a1cb478e1d8d7099e9f,generic,Salbutamol (as sulfate) + Bromghexine Hydrochloride + Guaifenesin,generic_generic,0.977498,1,0.981481,S413,S413,1.0,0.973725,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_f2319a6c597935e3571f,GENERIC:FORM_2888ca30c2f3cb5eac40,generic,Chloramphenicol (As Palmimate),GENERIC:FORM_d3176453d793e56940c5,generic,Chloramphenicol (As Palmitate),generic_generic,0.976615,1,0.961538,C465,C465,1.0,0.975667,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_9011d5f1667c3a1b3562,GENERIC:FORM_9962eaff7f09536886a3,generic,Aceite Alcamforado,GENERIC:FORM_f923c0051c5fc9ac1e67,generic,Aceite Alcamporado,generic_generic,0.976471,1,0.941176,A234,A234,1.0,1.0,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_c7143e9719c5cfa862c4,GENERIC:FORM_9962eaff7f09536886a3,generic,Aceite Alcamforado,GENERIC:FORM_a115b3140016d22059e2,generic,Aceite Alcanforado,generic_generic,0.976471,1,0.941176,A234,A234,1.0,0.976471,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_f5cdc3d0226ddc3156ce,GENERIC:FORM_86e590362a6b90efeb9c,generic,Cefazolin (as sodium),GENERIC:FORM_129554bf427dd93f5449,generic,Cefazolin Sodium,generic_generic,0.976471,2,0.882353,C124,C124,1.0,0.976471,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_07c6ddc91b74e121a565,GENERIC:FORM_2a4540c3d24c22a727d6,generic,Cefoxitin (as Sodium),GENERIC:FORM_13b07f921081a0d22c50,generic,Cefoxitin Sodium,generic_generic,0.976471,2,0.882353,C123,C123,1.0,0.976471,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_0a212c99dfd583c51d46,GENERIC:FORM_16ab0d42d7e9009bc9aa,generic,Oxacillin (As Sodium),GENERIC:FORM_67aa6d1a5be9d13b5d72,generic,Oxacillin Sodium,generic_generic,0.976471,2,0.882353,O224,O224,1.0,0.976471,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_43e09c29e1cf966f2cfd,GENERIC:FORM_ee0907b037428d6e7de2,generic,Phenytoin (as sodium),GENERIC:FORM_1254da3b364050fee101,generic,PHENYTOIN SODIUM,generic_generic,0.976471,2,0.882353,P535,P535,1.0,0.975,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_269ab025443a4f1525e2,GENERIC:FORM_31998200972541add4bd,generic,Tenofovir alafenamide (as fumarate),GENERIC:FORM_6c8553eb38bbc0913fae,generic,Tenofovir Alefenamide (As Fumarate),generic_generic,0.976322,1,0.966667,T511,T511,1.0,0.976322,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_a19428df8ef285777640,GENERIC:FORM_c2bed5c54a2f04a23d4d,generic,Trimetazidine Hydrchloride,GENERIC:FORM_a4ecf75225c887a68b1c,generic,Trimetazidine Hydrochloride,generic_generic,0.976308,1,0.961538,T653,T653,1.0,0.976308,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_38867c98e458689d4697,GENERIC:FORM_b127aaf5134932fcc86c,generic,GUAIFENESIN,GENERIC:FORM_f0deeb57ca1d385deee8,generic,Guiafenesin,generic_generic,0.975758,2,0.818182,G152,G152,1.0,0.975758,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_96cc4a4786d35dc20d8d,GENERIC:FORM_d81778ba1f5f0555dc7e,generic,D-Alpha Tocopherol (Vitamin E),GENERIC:FORM_c74c06305df8920f23e8,generic,dl-Alpha Tocopherol (Vitamin E),generic_generic,0.9755,1,0.96,D413,D441,0.5,0.89832,edit_similarity|filipino_phonology_experimental|jaro_winkler,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_3b97ad84881bdad46547,GENERIC:FORM_2741dd32325baa689c14,generic,Paracetamol + Phenylpropanolamin Hcl + Chlorphenamine Maleate,GENERIC:FORM_9d26f65021b4347c2f91,generic,Paracetamol + Phenylpropanolamine HC1 Chlorphenamine maleate,generic_generic,0.975357,2,0.962963,P623,P623,1.0,0.974386,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d29a6dfee40f38878803,GENERIC:FORM_d6eb71e66bc290283e01,generic,Cholecalciferol (Vitamin D3,GENERIC:FORM_458a3b7869705c42c59a,generic,Colecalciferol (Vitamin D),generic_generic,0.975,2,0.916667,C424,C424,1.0,0.975,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_508cb6c87ff2819ef1d9,GENERIC:FORM_8606940ed5a8130d3e5d,generic,Eribulin Mesilate,GENERIC:FORM_f4ed4b315e947fc7e04c,generic,Eribulin Mesylate,generic_generic,0.975,1,0.9375,E614,E614,1.0,0.948333,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_41bfebc0f5f2ad9a3172,GENERIC:FORM_1a07725ea4b0fb7bbe04,generic,Naproxen (as sodium),GENERIC:FORM_e376b8c17063b6fcc438,generic,Naproxen Sodium,generic_generic,0.975,2,0.875,N162,N162,1.0,0.975,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_8df2d15af1b75cf979b5,GENERIC:FORM_2a247ab0e49c2edcacd5,generic,Propofo,GENERIC:FORM_f8c561d6efd4cd8abc70,generic,Propofol,generic_generic,0.975,1,0.875,P611,P611,1.0,0.975,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_6651308fff402549639b,GENERIC:FORM_7c52e071c4ab2a6a645f,generic,Dobutamin (as Hydrochloride),GENERIC:FORM_90b5a2e6290c8c398b69,generic,Dobutamine Hydrochloride,generic_generic,0.974638,2,0.916667,D135,D135,1.0,0.936646,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_31833fa5b9b24be06bd0,GENERIC:FORM_d173e71e3ca856350b4e,generic,Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloriodwe (Vitamin B6) + Cyanocobalamin (Vitamin B12),GENERIC:FORM_f750aa824793b3ad1ae8,generic,Thiamine Hydrochloride (Vitamin B1) / Pyridoxine Hydrochloride (Vitamin B6)/ Cyanocobalamin (Vitamin B12),generic_generic,0.974524,2,0.977273,T553,T553,1.0,0.974226,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_d91a4f28b7c67c655950,GENERIC:FORM_d173e71e3ca856350b4e,generic,Thiamine Hydrochloride (Vitamin B1) + Pyridoxine Hydrochloriodwe (Vitamin B6) + Cyanocobalamin (Vitamin B12),GENERIC:FORM_538ab0b72423f84f9759,generic,Thiamine Hydrochloride( Vitamin B1)+ Pyridoxine Hydrochloride (Vitamin B6)+ Cyanocobalamin (Vitamin B12),generic_generic,0.974524,2,0.977273,T553,T553,1.0,0.974226,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_6264d0f04624c97adff5,GENERIC:FORM_f488d5f1a2af529928d6,generic,D-Alpha Tocopheryl Acetate,GENERIC:FORM_06a1973a80bc32eafeac,generic,dl-Alpha Tocopheryl Acetate,generic_generic,0.974457,1,0.958333,D413,D441,0.5,0.893506,edit_similarity|filipino_phonology_experimental|jaro_winkler,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_2048000f835d1d32297a,GENERIC:FORM_8038b6ae9a012a3d587b,generic,Guaifenesin + Phenylpropanolamine HCI+ Chlorphennamine Maleate,GENERIC:FORM_9a2bca7d09155589a9b9,generic,Guaifenesin + Phenylpropanolamine HCl + Chlorphenamine Maleate,generic_generic,0.973929,2,0.963636,G152,G152,1.0,0.97096,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_71d3553a3e83c521d191,GENERIC:FORM_9d45943ae876d7734f1e,generic,10% Dextrose In Water Solution For Iv Infusion,GENERIC:FORM_5e85e3ac88b5d209a741,generic,5% Dextrose In Water Solution For Iv Infusion,generic_generic,0.973447,2,0.947368,D236,D236,1.0,0.973447,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_b59b5250408abd3ff808,GENERIC:FORM_eb5a170a24f09303f786,generic,Heparin (as Sodium),GENERIC:FORM_a2e715698c18e25071a6,generic,Heparin Sodium,generic_generic,0.973333,2,0.866667,H165,H165,1.0,0.973333,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_f7c6bfe9f27df5a7b8c1,GENERIC:FORM_d95398baa3d18a247e06,generic,Oxcarbamazepine,GENERIC:FORM_12830734a9dd454b5794,generic,Oxcarbazepine,generic_generic,0.973333,2,0.866667,O261,O261,1.0,0.973333,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_3947e8551ad468909e92,GENERIC:FORM_d4eadb06d9dfe7e8bea2,generic,Loperamide Hydrchloride,GENERIC:FORM_dbfab86177402879ccfe,generic,Loperamide Hydrochloride,generic_generic,0.973123,1,0.956522,L165,L165,1.0,0.973123,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_8e5f8bffd01e6b5e9f7b,GENERIC:FORM_4802b0bafa879d9f2a80,generic,Salbutamol (as sulfate) + Guafenesin,GENERIC:FORM_ed7e650e7d256a558d60,generic,Salbutamol (As Sulfate)+ Guaifenesin,generic_generic,0.972644,1,0.966667,S413,S413,1.0,0.972644,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_feec03909575c1ce487e,GENERIC:FORM_4802b0bafa879d9f2a80,generic,Salbutamol (as sulfate) + Guafenesin,GENERIC:FORM_cb8d0341e17ef3a0023c,generic,Salbutamol (As Sulfate)/ Guaifenesin,generic_generic,0.972644,1,0.966667,S413,S413,1.0,0.972644,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
LASA_7eab3364caf86804bc2b,GENERIC:FORM_20a5c878351415645711,generic,Dicycloverine Hydrichloride,GENERIC:FORM_483bdeff09ce60e32a27,generic,Dicycloverine hydrochloride,generic_generic,0.972615,1,0.961538,D224,D224,1.0,0.964615,edit_similarity|filipino_phonology_experimental|jaro_winkler|orthographic_phonetic_agreement|soundex_exact,high,probable_generic_spelling_variant,spelling_variant_or_probable_typo,close generic-name spelling; source verification required,unverified_requires_human_review
